instant_x,dteday,season_x,yr_x,mnth_x,holiday_x,weekday_x,workingday_x,weathersit_x,temp_x,atemp_x,hum_x,windspeed_x,casual_x,registered_x,cnt_x,cluster,instant_y,season_y,yr_y,mnth_y,hr,holiday_y,weekday_y,workingday_y,weathersit_y,temp_y,atemp_y,hum_y,windspeed_y,casual_y,registered_y,cnt_y,is_weekend
268,2011-09-25,4,0,9,0,0,0,2,0.634167,0.572637,0.845,0.0503792,1544,3466,5010,1,6317,4,0,9,18,0,0,0,1,0.68,0.6364,0.74,0.0,125,279,404,1
268,2011-09-25,4,0,9,0,0,0,2,0.634167,0.572637,0.845,0.0503792,1544,3466,5010,1,6318,4,0,9,19,0,0,0,1,0.64,0.5758,0.83,0.1343,87,242,329,1
268,2011-09-25,4,0,9,0,0,0,2,0.634167,0.572637,0.845,0.0503792,1544,3466,5010,1,6319,4,0,9,20,0,0,0,1,0.64,0.5758,0.83,0.0896,51,135,186,1
268,2011-09-25,4,0,9,0,0,0,2,0.634167,0.572637,0.845,0.0503792,1544,3466,5010,1,6320,4,0,9,21,0,0,0,1,0.62,0.5455,0.94,0.0896,24,113,137,1
268,2011-09-25,4,0,9,0,0,0,2,0.634167,0.572637,0.845,0.0503792,1544,3466,5010,1,6321,4,0,9,22,0,0,0,1,0.62,0.5606,0.88,0.0896,20,84,104,1
268,2011-09-25,4,0,9,0,0,0,2,0.634167,0.572637,0.845,0.0503792,1544,3466,5010,1,6322,4,0,9,23,0,0,0,2,0.62,0.5455,0.94,0.1045,12,67,79,1
269,2011-09-26,4,0,9,0,1,1,2,0.649167,0.589042,0.848333,0.1107,684,3946,4630,1,6323,4,0,9,0,0,1,1,2,0.62,0.5455,0.94,0.0,6,23,29,0
269,2011-09-26,4,0,9,0,1,1,2,0.649167,0.589042,0.848333,0.1107,684,3946,4630,1,6324,4,0,9,1,0,1,1,2,0.62,0.5606,0.88,0.1045,3,14,17,0
269,2011-09-26,4,0,9,0,1,1,2,0.649167,0.589042,0.848333,0.1107,684,3946,4630,1,6325,4,0,9,2,0,1,1,2,0.62,0.5606,0.88,0.1045,4,4,8,0
269,2011-09-26,4,0,9,0,1,1,2,0.649167,0.589042,0.848333,0.1107,684,3946,4630,1,6326,4,0,9,3,0,1,1,2,0.62,0.5455,0.94,0.0,0,5,5,0
269,2011-09-26,4,0,9,0,1,1,2,0.649167,0.589042,0.848333,0.1107,684,3946,4630,1,6327,4,0,9,4,0,1,1,2,0.62,0.5455,0.94,0.0896,2,4,6,0
269,2011-09-26,4,0,9,0,1,1,2,0.649167,0.589042,0.848333,0.1107,684,3946,4630,1,6328,4,0,9,5,0,1,1,2,0.62,0.5606,0.88,0.0,0,25,25,0
269,2011-09-26,4,0,9,0,1,1,2,0.649167,0.589042,0.848333,0.1107,684,3946,4630,1,6329,4,0,9,6,0,1,1,2,0.62,0.5455,0.94,0.0896,6,107,113,0
269,2011-09-26,4,0,9,0,1,1,2,0.649167,0.589042,0.848333,0.1107,684,3946,4630,1,6330,4,0,9,7,0,1,1,2,0.62,0.5455,0.94,0.0,17,315,332,0
269,2011-09-26,4,0,9,0,1,1,2,0.649167,0.589042,0.848333,0.1107,684,3946,4630,1,6331,4,0,9,8,0,1,1,2,0.62,0.5455,0.94,0.0,29,326,355,0
269,2011-09-26,4,0,9,0,1,1,2,0.649167,0.589042,0.848333,0.1107,684,3946,4630,1,6332,4,0,9,9,0,1,1,2,0.64,0.5758,0.89,0.194,44,161,205,0
269,2011-09-26,4,0,9,0,1,1,2,0.649167,0.589042,0.848333,0.1107,684,3946,4630,1,6333,4,0,9,10,0,1,1,2,0.64,0.5758,0.89,0.194,37,117,154,0
269,2011-09-26,4,0,9,0,1,1,2,0.649167,0.589042,0.848333,0.1107,684,3946,4630,1,6334,4,0,9,11,0,1,1,1,0.68,0.6364,0.79,0.2239,43,116,159,0
269,2011-09-26,4,0,9,0,1,1,2,0.649167,0.589042,0.848333,0.1107,684,3946,4630,1,6335,4,0,9,12,0,1,1,2,0.68,0.6364,0.79,0.1642,48,161,209,0
269,2011-09-26,4,0,9,0,1,1,2,0.649167,0.589042,0.848333,0.1107,684,3946,4630,1,6336,4,0,9,13,0,1,1,2,0.7,0.6667,0.74,0.1642,48,139,187,0
269,2011-09-26,4,0,9,0,1,1,2,0.649167,0.589042,0.848333,0.1107,684,3946,4630,1,6337,4,0,9,14,0,1,1,1,0.7,0.6515,0.7,0.1642,44,110,154,0
269,2011-09-26,4,0,9,0,1,1,2,0.649167,0.589042,0.848333,0.1107,684,3946,4630,1,6338,4,0,9,15,0,1,1,1,0.72,0.6818,0.62,0.1343,52,157,209,0
269,2011-09-26,4,0,9,0,1,1,2,0.649167,0.589042,0.848333,0.1107,684,3946,4630,1,6339,4,0,9,16,0,1,1,1,0.7,0.6515,0.65,0.1642,74,239,313,0
269,2011-09-26,4,0,9,0,1,1,2,0.649167,0.589042,0.848333,0.1107,684,3946,4630,1,6340,4,0,9,17,0,1,1,1,0.7,0.6515,0.7,0.1343,61,509,570,0
269,2011-09-26,4,0,9,0,1,1,2,0.649167,0.589042,0.848333,0.1107,684,3946,4630,1,6341,4,0,9,18,0,1,1,1,0.66,0.6061,0.83,0.1045,63,490,553,0
269,2011-09-26,4,0,9,0,1,1,2,0.649167,0.589042,0.848333,0.1107,684,3946,4630,1,6342,4,0,9,19,0,1,1,1,0.66,0.6061,0.82,0.0896,36,347,383,0
269,2011-09-26,4,0,9,0,1,1,2,0.649167,0.589042,0.848333,0.1107,684,3946,4630,1,6343,4,0,9,20,0,1,1,1,0.64,0.5758,0.89,0.1343,24,227,251,0
269,2011-09-26,4,0,9,0,1,1,2,0.649167,0.589042,0.848333,0.1107,684,3946,4630,1,6344,4,0,9,21,0,1,1,1,0.64,0.5758,0.89,0.1343,18,164,182,0
269,2011-09-26,4,0,9,0,1,1,2,0.649167,0.589042,0.848333,0.1107,684,3946,4630,1,6345,4,0,9,22,0,1,1,1,0.62,0.5455,0.94,0.1343,14,122,136,0
269,2011-09-26,4,0,9,0,1,1,2,0.649167,0.589042,0.848333,0.1107,684,3946,4630,1,6346,4,0,9,23,0,1,1,1,0.62,0.5455,0.94,0.1343,11,64,75,0
270,2011-09-27,4,0,9,0,2,1,2,0.636667,0.574525,0.885417,0.118171,477,3643,4120,1,6347,4,0,9,0,0,2,1,1,0.62,0.5455,0.94,0.1343,9,28,37,0
270,2011-09-27,4,0,9,0,2,1,2,0.636667,0.574525,0.885417,0.118171,477,3643,4120,1,6348,4,0,9,1,0,2,1,1,0.62,0.5455,0.94,0.1642,4,6,10,0
270,2011-09-27,4,0,9,0,2,1,2,0.636667,0.574525,0.885417,0.118171,477,3643,4120,1,6349,4,0,9,2,0,2,1,1,0.62,0.5455,0.94,0.1045,7,4,11,0
270,2011-09-27,4,0,9,0,2,1,2,0.636667,0.574525,0.885417,0.118171,477,3643,4120,1,6350,4,0,9,3,0,2,1,2,0.62,0.5455,0.94,0.0,5,5,10,0
270,2011-09-27,4,0,9,0,2,1,2,0.636667,0.574525,0.885417,0.118171,477,3643,4120,1,6351,4,0,9,4,0,2,1,3,0.62,0.5455,0.94,0.0896,5,3,8,0
270,2011-09-27,4,0,9,0,2,1,2,0.636667,0.574525,0.885417,0.118171,477,3643,4120,1,6352,4,0,9,5,0,2,1,3,0.62,0.5455,0.94,0.0896,0,24,24,0
270,2011-09-27,4,0,9,0,2,1,2,0.636667,0.574525,0.885417,0.118171,477,3643,4120,1,6353,4,0,9,6,0,2,1,2,0.62,0.5455,0.94,0.1045,8,116,124,0
270,2011-09-27,4,0,9,0,2,1,2,0.636667,0.574525,0.885417,0.118171,477,3643,4120,1,6354,4,0,9,7,0,2,1,2,0.62,0.5455,0.94,0.1045,15,234,249,0
270,2011-09-27,4,0,9,0,2,1,2,0.636667,0.574525,0.885417,0.118171,477,3643,4120,1,6355,4,0,9,8,0,2,1,2,0.64,0.5758,0.89,0.1045,27,400,427,0
270,2011-09-27,4,0,9,0,2,1,2,0.636667,0.574525,0.885417,0.118171,477,3643,4120,1,6356,4,0,9,9,0,2,1,3,0.64,0.5758,0.89,0.194,20,173,193,0
270,2011-09-27,4,0,9,0,2,1,2,0.636667,0.574525,0.885417,0.118171,477,3643,4120,1,6357,4,0,9,10,0,2,1,3,0.64,0.5606,0.94,0.1642,21,101,122,0
270,2011-09-27,4,0,9,0,2,1,2,0.636667,0.574525,0.885417,0.118171,477,3643,4120,1,6358,4,0,9,11,0,2,1,2,0.66,0.5909,0.89,0.1045,26,97,123,0
270,2011-09-27,4,0,9,0,2,1,2,0.636667,0.574525,0.885417,0.118171,477,3643,4120,1,6359,4,0,9,12,0,2,1,2,0.66,0.5909,0.89,0.1343,33,129,162,0
270,2011-09-27,4,0,9,0,2,1,2,0.636667,0.574525,0.885417,0.118171,477,3643,4120,1,6360,4,0,9,13,0,2,1,2,0.7,0.6667,0.74,0.2239,29,122,151,0
270,2011-09-27,4,0,9,0,2,1,2,0.636667,0.574525,0.885417,0.118171,477,3643,4120,1,6361,4,0,9,14,0,2,1,2,0.68,0.6364,0.79,0.1045,29,123,152,0
270,2011-09-27,4,0,9,0,2,1,2,0.636667,0.574525,0.885417,0.118171,477,3643,4120,1,6362,4,0,9,15,0,2,1,2,0.68,0.6364,0.83,0.0896,35,170,205,0
270,2011-09-27,4,0,9,0,2,1,2,0.636667,0.574525,0.885417,0.118171,477,3643,4120,1,6363,4,0,9,16,0,2,1,2,0.66,0.6061,0.83,0.194,33,225,258,0
270,2011-09-27,4,0,9,0,2,1,2,0.636667,0.574525,0.885417,0.118171,477,3643,4120,1,6364,4,0,9,17,0,2,1,2,0.66,0.5909,0.89,0.194,50,480,530,0
270,2011-09-27,4,0,9,0,2,1,2,0.636667,0.574525,0.885417,0.118171,477,3643,4120,1,6365,4,0,9,18,0,2,1,2,0.64,0.5758,0.89,0.2239,31,325,356,0
270,2011-09-27,4,0,9,0,2,1,2,0.636667,0.574525,0.885417,0.118171,477,3643,4120,1,6366,4,0,9,19,0,2,1,2,0.64,0.5758,0.89,0.1343,26,294,320,0
270,2011-09-27,4,0,9,0,2,1,2,0.636667,0.574525,0.885417,0.118171,477,3643,4120,1,6367,4,0,9,20,0,2,1,1,0.62,0.5909,0.78,0.0,17,221,238,0
270,2011-09-27,4,0,9,0,2,1,2,0.636667,0.574525,0.885417,0.118171,477,3643,4120,1,6368,4,0,9,21,0,2,1,1,0.6,0.5606,0.83,0.0,17,179,196,0
270,2011-09-27,4,0,9,0,2,1,2,0.636667,0.574525,0.885417,0.118171,477,3643,4120,1,6369,4,0,9,22,0,2,1,1,0.6,0.5455,0.88,0.0896,19,102,121,0
270,2011-09-27,4,0,9,0,2,1,2,0.636667,0.574525,0.885417,0.118171,477,3643,4120,1,6370,4,0,9,23,0,2,1,1,0.6,0.5455,0.88,0.0896,11,82,93,0
271,2011-09-28,4,0,9,0,3,1,2,0.635,0.575158,0.84875,0.148629,480,3427,3907,1,6371,4,0,9,0,0,3,1,1,0.6,0.5455,0.88,0.0,7,29,36,0
271,2011-09-28,4,0,9,0,3,1,2,0.635,0.575158,0.84875,0.148629,480,3427,3907,1,6372,4,0,9,1,0,3,1,1,0.6,0.5455,0.88,0.0,1,13,14,0
271,2011-09-28,4,0,9,0,3,1,2,0.635,0.575158,0.84875,0.148629,480,3427,3907,1,6373,4,0,9,2,0,3,1,1,0.6,0.5455,0.88,0.2537,0,9,9,0
271,2011-09-28,4,0,9,0,3,1,2,0.635,0.575158,0.84875,0.148629,480,3427,3907,1,6374,4,0,9,3,0,3,1,2,0.6,0.5152,0.94,0.0896,0,3,3,0
271,2011-09-28,4,0,9,0,3,1,2,0.635,0.575158,0.84875,0.148629,480,3427,3907,1,6375,4,0,9,4,0,3,1,1,0.6,0.5455,0.88,0.0,1,3,4,0
271,2011-09-28,4,0,9,0,3,1,2,0.635,0.575158,0.84875,0.148629,480,3427,3907,1,6376,4,0,9,5,0,3,1,2,0.6,0.5152,0.94,0.0,2,20,22,0
271,2011-09-28,4,0,9,0,3,1,2,0.635,0.575158,0.84875,0.148629,480,3427,3907,1,6377,4,0,9,6,0,3,1,3,0.6,0.5152,0.94,0.1642,3,111,114,0
271,2011-09-28,4,0,9,0,3,1,2,0.635,0.575158,0.84875,0.148629,480,3427,3907,1,6378,4,0,9,7,0,3,1,3,0.6,0.5152,0.94,0.1642,8,177,185,0
271,2011-09-28,4,0,9,0,3,1,2,0.635,0.575158,0.84875,0.148629,480,3427,3907,1,6379,4,0,9,8,0,3,1,3,0.62,0.5455,0.94,0.2239,17,270,287,0
271,2011-09-28,4,0,9,0,3,1,2,0.635,0.575158,0.84875,0.148629,480,3427,3907,1,6380,4,0,9,9,0,3,1,3,0.62,0.5455,0.94,0.2239,14,141,155,0
271,2011-09-28,4,0,9,0,3,1,2,0.635,0.575158,0.84875,0.148629,480,3427,3907,1,6381,4,0,9,10,0,3,1,2,0.62,0.5455,0.94,0.0,20,109,129,0
271,2011-09-28,4,0,9,0,3,1,2,0.635,0.575158,0.84875,0.148629,480,3427,3907,1,6382,4,0,9,11,0,3,1,2,0.66,0.6061,0.83,0.1045,24,127,151,0
271,2011-09-28,4,0,9,0,3,1,2,0.635,0.575158,0.84875,0.148629,480,3427,3907,1,6383,4,0,9,12,0,3,1,2,0.68,0.6364,0.79,0.0,25,159,184,0
271,2011-09-28,4,0,9,0,3,1,2,0.635,0.575158,0.84875,0.148629,480,3427,3907,1,6384,4,0,9,13,0,3,1,1,0.7,0.6667,0.74,0.2537,24,138,162,0
271,2011-09-28,4,0,9,0,3,1,2,0.635,0.575158,0.84875,0.148629,480,3427,3907,1,6385,4,0,9,14,0,3,1,1,0.72,0.6818,0.62,0.2537,25,145,170,0
271,2011-09-28,4,0,9,0,3,1,2,0.635,0.575158,0.84875,0.148629,480,3427,3907,1,6386,4,0,9,15,0,3,1,1,0.7,0.6515,0.7,0.1343,35,146,181,0
271,2011-09-28,4,0,9,0,3,1,2,0.635,0.575158,0.84875,0.148629,480,3427,3907,1,6387,4,0,9,16,0,3,1,1,0.7,0.6515,0.7,0.194,39,241,280,0
271,2011-09-28,4,0,9,0,3,1,2,0.635,0.575158,0.84875,0.148629,480,3427,3907,1,6388,4,0,9,17,0,3,1,1,0.7,0.6515,0.7,0.2239,64,527,591,0
271,2011-09-28,4,0,9,0,3,1,2,0.635,0.575158,0.84875,0.148629,480,3427,3907,1,6389,4,0,9,18,0,3,1,3,0.66,0.6061,0.83,0.2537,65,459,524,0
271,2011-09-28,4,0,9,0,3,1,2,0.635,0.575158,0.84875,0.148629,480,3427,3907,1,6390,4,0,9,19,0,3,1,3,0.66,0.6061,0.83,0.2537,57,315,372,0
271,2011-09-28,4,0,9,0,3,1,2,0.635,0.575158,0.84875,0.148629,480,3427,3907,1,6391,4,0,9,20,0,3,1,3,0.6,0.5606,0.83,0.2985,11,91,102,0
271,2011-09-28,4,0,9,0,3,1,2,0.635,0.575158,0.84875,0.148629,480,3427,3907,1,6392,4,0,9,21,0,3,1,3,0.6,0.5455,0.88,0.2537,7,67,74,0
271,2011-09-28,4,0,9,0,3,1,2,0.635,0.575158,0.84875,0.148629,480,3427,3907,1,6393,4,0,9,22,0,3,1,1,0.6,0.5455,0.88,0.0896,19,68,87,0
271,2011-09-28,4,0,9,0,3,1,2,0.635,0.575158,0.84875,0.148629,480,3427,3907,1,6394,4,0,9,23,0,3,1,1,0.6,0.5152,0.94,0.1343,12,59,71,0
272,2011-09-29,4,0,9,0,4,1,1,0.616667,0.574512,0.699167,0.172883,653,4186,4839,2,6395,4,0,9,0,0,4,1,1,0.6,0.5152,0.94,0.194,7,33,40,0
272,2011-09-29,4,0,9,0,4,1,1,0.616667,0.574512,0.699167,0.172883,653,4186,4839,2,6396,4,0,9,1,0,4,1,2,0.6,0.5,1.0,0.194,3,20,23,0
272,2011-09-29,4,0,9,0,4,1,1,0.616667,0.574512,0.699167,0.172883,653,4186,4839,2,6397,4,0,9,2,0,4,1,2,0.6,0.5,1.0,0.194,0,2,2,0
272,2011-09-29,4,0,9,0,4,1,1,0.616667,0.574512,0.699167,0.172883,653,4186,4839,2,6398,4,0,9,3,0,4,1,2,0.6,0.5152,0.94,0.194,0,8,8,0
272,2011-09-29,4,0,9,0,4,1,1,0.616667,0.574512,0.699167,0.172883,653,4186,4839,2,6399,4,0,9,4,0,4,1,2,0.6,0.5455,0.88,0.194,2,5,7,0
272,2011-09-29,4,0,9,0,4,1,1,0.616667,0.574512,0.699167,0.172883,653,4186,4839,2,6400,4,0,9,5,0,4,1,2,0.6,0.5455,0.88,0.1045,0,22,22,0
272,2011-09-29,4,0,9,0,4,1,1,0.616667,0.574512,0.699167,0.172883,653,4186,4839,2,6401,4,0,9,6,0,4,1,2,0.6,0.5455,0.88,0.0896,5,106,111,0
272,2011-09-29,4,0,9,0,4,1,1,0.616667,0.574512,0.699167,0.172883,653,4186,4839,2,6402,4,0,9,7,0,4,1,1,0.6,0.5455,0.88,0.1343,14,269,283,0
272,2011-09-29,4,0,9,0,4,1,1,0.616667,0.574512,0.699167,0.172883,653,4186,4839,2,6403,4,0,9,8,0,4,1,1,0.6,0.5606,0.83,0.0,29,402,431,0
272,2011-09-29,4,0,9,0,4,1,1,0.616667,0.574512,0.699167,0.172883,653,4186,4839,2,6404,4,0,9,9,0,4,1,1,0.62,0.5909,0.78,0.2537,27,198,225,0
272,2011-09-29,4,0,9,0,4,1,1,0.616667,0.574512,0.699167,0.172883,653,4186,4839,2,6405,4,0,9,10,0,4,1,1,0.64,0.6061,0.65,0.194,24,103,127,0
272,2011-09-29,4,0,9,0,4,1,1,0.616667,0.574512,0.699167,0.172883,653,4186,4839,2,6406,4,0,9,11,0,4,1,1,0.62,0.6061,0.61,0.194,36,122,158,0
272,2011-09-29,4,0,9,0,4,1,1,0.616667,0.574512,0.699167,0.172883,653,4186,4839,2,6407,4,0,9,12,0,4,1,1,0.66,0.6212,0.61,0.1642,38,157,195,0
272,2011-09-29,4,0,9,0,4,1,1,0.616667,0.574512,0.699167,0.172883,653,4186,4839,2,6408,4,0,9,13,0,4,1,1,0.64,0.6212,0.61,0.194,36,175,211,0
272,2011-09-29,4,0,9,0,4,1,1,0.616667,0.574512,0.699167,0.172883,653,4186,4839,2,6409,4,0,9,14,0,4,1,1,0.68,0.6364,0.51,0.2985,33,134,167,0
272,2011-09-29,4,0,9,0,4,1,1,0.616667,0.574512,0.699167,0.172883,653,4186,4839,2,6410,4,0,9,15,0,4,1,1,0.68,0.6364,0.45,0.3881,42,185,227,0
272,2011-09-29,4,0,9,0,4,1,1,0.616667,0.574512,0.699167,0.172883,653,4186,4839,2,6411,4,0,9,16,0,4,1,1,0.68,0.6364,0.41,0.3582,64,227,291,0
272,2011-09-29,4,0,9,0,4,1,1,0.616667,0.574512,0.699167,0.172883,653,4186,4839,2,6412,4,0,9,17,0,4,1,1,0.66,0.6212,0.47,0.2985,62,527,589,0
272,2011-09-29,4,0,9,0,4,1,1,0.616667,0.574512,0.699167,0.172883,653,4186,4839,2,6413,4,0,9,18,0,4,1,1,0.64,0.6212,0.41,0.2239,84,500,584,0
272,2011-09-29,4,0,9,0,4,1,1,0.616667,0.574512,0.699167,0.172883,653,4186,4839,2,6414,4,0,9,19,0,4,1,1,0.62,0.6212,0.5,0.0896,36,348,384,0
272,2011-09-29,4,0,9,0,4,1,1,0.616667,0.574512,0.699167,0.172883,653,4186,4839,2,6415,4,0,9,20,0,4,1,1,0.6,0.6212,0.53,0.0896,39,234,273,0
272,2011-09-29,4,0,9,0,4,1,1,0.616667,0.574512,0.699167,0.172883,653,4186,4839,2,6416,4,0,9,21,0,4,1,1,0.58,0.5455,0.56,0.0,30,195,225,0
272,2011-09-29,4,0,9,0,4,1,1,0.616667,0.574512,0.699167,0.172883,653,4186,4839,2,6417,4,0,9,22,0,4,1,1,0.56,0.5303,0.68,0.0,25,150,175,0
272,2011-09-29,4,0,9,0,4,1,1,0.616667,0.574512,0.699167,0.172883,653,4186,4839,2,6418,4,0,9,23,0,4,1,1,0.52,0.5,0.77,0.1045,17,64,81,0
273,2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,2,6419,4,0,9,0,0,5,1,1,0.52,0.5,0.83,0.1045,7,53,60,0
273,2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,2,6420,4,0,9,1,0,5,1,1,0.52,0.5,0.77,0.0896,5,18,23,0
273,2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,2,6421,4,0,9,2,0,5,1,1,0.52,0.5,0.83,0.1045,6,9,15,0
273,2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,2,6422,4,0,9,3,0,5,1,1,0.52,0.5,0.83,0.1045,0,3,3,0
273,2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,2,6423,4,0,9,4,0,5,1,1,0.52,0.5,0.83,0.194,2,6,8,0
273,2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,2,6424,4,0,9,5,0,5,1,1,0.52,0.5,0.83,0.194,3,23,26,0
273,2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,2,6425,4,0,9,6,0,5,1,1,0.52,0.5,0.83,0.2239,0,98,98,0
273,2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,2,6426,4,0,9,7,0,5,1,1,0.52,0.5,0.83,0.2239,14,283,297,0
273,2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,2,6427,4,0,9,8,0,5,1,1,0.54,0.5152,0.77,0.1343,31,425,456,0
273,2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,2,6428,4,0,9,9,0,5,1,1,0.56,0.5303,0.73,0.194,23,214,237,0
273,2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,2,6429,4,0,9,10,0,5,1,1,0.6,0.6061,0.64,0.0,46,122,168,0
273,2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,2,6430,4,0,9,11,0,5,1,1,0.64,0.6212,0.57,0.0896,49,168,217,0
273,2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,2,6431,4,0,9,12,0,5,1,2,0.64,0.6212,0.57,0.194,59,195,254,0
273,2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,2,6432,4,0,9,13,0,5,1,2,0.66,0.6212,0.47,0.3284,72,194,266,0
273,2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,2,6433,4,0,9,14,0,5,1,2,0.64,0.6212,0.47,0.2985,93,173,266,0
273,2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,2,6434,4,0,9,15,0,5,1,1,0.64,0.6212,0.5,0.2836,52,193,245,0
273,2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,2,6435,4,0,9,16,0,5,1,1,0.62,0.6212,0.53,0.2239,62,298,360,0
273,2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,2,6436,4,0,9,17,0,5,1,1,0.62,0.6212,0.53,0.194,94,497,591,0
273,2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,2,6437,4,0,9,18,0,5,1,1,0.58,0.5455,0.49,0.3582,62,449,511,0
273,2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,2,6438,4,0,9,19,0,5,1,1,0.54,0.5152,0.52,0.2836,42,332,374,0
273,2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,2,6439,4,0,9,20,0,5,1,1,0.54,0.5152,0.52,0.2836,28,202,230,0
273,2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,2,6440,4,0,9,21,0,5,1,1,0.52,0.5,0.55,0.194,27,179,206,0
273,2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,2,6441,4,0,9,22,0,5,1,1,0.52,0.5,0.55,0.3284,30,129,159,0
273,2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,2,6442,4,0,9,23,0,5,1,1,0.52,0.5,0.55,0.3284,23,109,132,0
274,2011-10-01,4,0,10,0,6,0,2,0.41,0.412863,0.75375,0.292296,480,1949,2429,1,6443,4,0,10,0,0,6,0,1,0.5,0.4848,0.63,0.3881,24,106,130,1
274,2011-10-01,4,0,10,0,6,0,2,0.41,0.412863,0.75375,0.292296,480,1949,2429,1,6444,4,0,10,1,0,6,0,1,0.48,0.4697,0.67,0.3284,11,47,58,1
274,2011-10-01,4,0,10,0,6,0,2,0.41,0.412863,0.75375,0.292296,480,1949,2429,1,6445,4,0,10,2,0,6,0,1,0.46,0.4545,0.63,0.4179,21,46,67,1
274,2011-10-01,4,0,10,0,6,0,2,0.41,0.412863,0.75375,0.292296,480,1949,2429,1,6446,4,0,10,3,0,6,0,1,0.46,0.4545,0.59,0.4179,8,17,25,1
274,2011-10-01,4,0,10,0,6,0,2,0.41,0.412863,0.75375,0.292296,480,1949,2429,1,6447,4,0,10,4,0,6,0,1,0.44,0.4394,0.58,0.4179,2,6,8,1
274,2011-10-01,4,0,10,0,6,0,2,0.41,0.412863,0.75375,0.292296,480,1949,2429,1,6448,4,0,10,5,0,6,0,2,0.44,0.4394,0.62,0.2985,1,4,5,1
274,2011-10-01,4,0,10,0,6,0,2,0.41,0.412863,0.75375,0.292296,480,1949,2429,1,6449,4,0,10,6,0,6,0,1,0.42,0.4242,0.67,0.3284,4,15,19,1
274,2011-10-01,4,0,10,0,6,0,2,0.41,0.412863,0.75375,0.292296,480,1949,2429,1,6450,4,0,10,7,0,6,0,3,0.42,0.4242,0.67,0.2537,6,30,36,1
274,2011-10-01,4,0,10,0,6,0,2,0.41,0.412863,0.75375,0.292296,480,1949,2429,1,6451,4,0,10,8,0,6,0,2,0.4,0.4091,0.76,0.3284,9,58,67,1
274,2011-10-01,4,0,10,0,6,0,2,0.41,0.412863,0.75375,0.292296,480,1949,2429,1,6452,4,0,10,9,0,6,0,3,0.4,0.4091,0.82,0.3582,17,112,129,1
274,2011-10-01,4,0,10,0,6,0,2,0.41,0.412863,0.75375,0.292296,480,1949,2429,1,6453,4,0,10,10,0,6,0,3,0.4,0.4091,0.76,0.3582,21,100,121,1
274,2011-10-01,4,0,10,0,6,0,2,0.41,0.412863,0.75375,0.292296,480,1949,2429,1,6454,4,0,10,11,0,6,0,3,0.38,0.3939,0.82,0.3284,30,102,132,1
274,2011-10-01,4,0,10,0,6,0,2,0.41,0.412863,0.75375,0.292296,480,1949,2429,1,6455,4,0,10,12,0,6,0,2,0.4,0.4091,0.82,0.2537,28,130,158,1
274,2011-10-01,4,0,10,0,6,0,2,0.41,0.412863,0.75375,0.292296,480,1949,2429,1,6456,4,0,10,13,0,6,0,2,0.4,0.4091,0.82,0.3284,27,98,125,1
274,2011-10-01,4,0,10,0,6,0,2,0.41,0.412863,0.75375,0.292296,480,1949,2429,1,6457,4,0,10,14,0,6,0,2,0.42,0.4242,0.71,0.3582,33,147,180,1
